REF_AREA,REF_AREA_LABEL,TIME_PERIOD,Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Market capitalization of listed domestic companies (% of GDP),Monetary Sector credit to private sector (% GDP),"Portfolio equity, net inflows (BoP, current US$)","Stocks traded, total value (% of GDP)","Stocks traded, turnover ratio of domestic shares (%)",Domestic credit to private sector (% of GDP)_Gap,Domestic credit to private sector by banks (% of GDP)_Gap,"Foreign direct investment, net inflows (BoP, current US$)_Gap","Foreign direct investment, net outflows (% of GDP)_Gap",Market capitalization of listed domestic companies (% of GDP)_Gap,Monetary Sector credit to private sector (% GDP)_Gap,"Portfolio equity, net inflows (BoP, current US$)_Gap","Stocks traded, total value (% of GDP)_Gap","Stocks traded, turnover ratio of domestic shares (%)_Gap",target_credit_gap2,Domestic credit to private sector (% of GDP)_Gap_Lag1,Domestic credit to private sector by banks (% of GDP)_Gap_Lag1,"Foreign direct investment, net inflows (BoP, current US$)_Gap_Lag1","Foreign direct investment, net outflows (% of GDP)_Gap_Lag1",Market capitalization of listed domestic companies (% of GDP)_Gap_Lag1,Monetary Sector credit to private sector (% GDP)_Gap_Lag1,"Portfolio equity, net inflows (BoP, current US$)_Gap_Lag1","Stocks traded, total value (% of GDP)_Gap_Lag1","Stocks traded, turnover ratio of domestic shares (%)_Gap_Lag1"
SAU,Saudi Arabia,1997,-0.9638971805357163,-0.9089361181685678,-0.29158155286849585,-0.4809309142107401,0.4873107077413628,-0.9130152558322356,-0.18249037911945745,-0.45975149156535217,0.4342533175148006,-0.4162819753796889,-0.3956735175080645,0.06480054759060855,0.0035520195674028283,-0.06111662177220653,-0.39115050467072127,-0.01568653177948334,-0.6889059043057487,-0.012424283858999373,1.0264977539164803,-0.36968192578034187,-0.3652430221341419,-0.02499483486817188,0.03236047375334248,-0.0544797712838344,-0.3465142258466443,-0.0016740386471049045,-0.29374365127846513,-0.004681051777582168
SAU,Saudi Arabia,1998,-0.7995315249221969,-0.7172945831426595,-0.27916503472251414,-0.5479209443523935,0.4873107077413628,-0.7210089907885617,-0.18249037911945745,-0.45975149156535217,0.4342533175148006,0.8433232584872791,0.764847315119279,0.09325566710105286,-0.13763026742967938,-0.048560382860064616,0.8049960202914815,-0.015407866885820421,-1.2160962131516708,-0.01579710226576121,-2.54065133467266,-0.41479532729310087,-0.3937114927698988,0.07678542925412263,0.011386954206614388,-0.04997170071993563,-0.38897441801725724,-0.0014584839001253482,-0.6920676196792985,-0.007790207720990771
SAU,Saudi Arabia,1999,-0.8518342985684769,-0.7782768107879176,-0.3296934764153943,-0.559383923785604,0.4873107077413628,-0.7821072791247834,-0.18249037911945745,-0.45975149156535217,0.4342533175148006,0.1851955898625794,0.1702461847658645,-0.03058155343060714,-0.17467970390915818,-0.024829762508890952,0.18002471766346156,-0.015017630514482506,-1.8906678892599247,-0.01919565806282524,-0.8246445819701194,0.8589251972312101,0.7690385394374505,0.10601152459259003,-0.13220085093262404,-0.03716903186526731,0.8098360557986141,-0.0011341350018203823,-1.2291189990190756,-0.011187299620641269
SAU,Saudi Arabia,2000,-0.9055341865363571,-0.8408879987667607,-0.3406940057861157,-0.09991089290356298,0.4873107077413628,-0.8448376280136076,-0.18249037911945745,-0.45975149156535217,0.4342533175148006,-0.49366589856315973,-0.44551677722860256,-0.05998077458846578,0.680884076783106,0.013438798969684498,-0.4646358382618538,-0.014501427504595968,-2.7117231376098245,-0.022209132107226578,-0.18429869558476852,0.19342246927640738,0.17329526277111382,-0.02118099738506917,-0.16988154996991855,-0.01297267209561214,0.18347287387280972,-0.000679923725120824,-1.9163085073212167,-0.014610314137393964
SAU,Saudi Arabia,2001,-0.844431881485565,-0.7696459896630538,-0.32172281702325883,-0.5861524709290382,0.4873107077413628,-0.7734600319180591,-0.18249037911945745,-0.45975149156535217,0.4342533175148006,-0.17261546402317873,-0.14929888035775848,-0.01873880437575885,-0.24406072475583698,0.06969567446950307,-0.15975987292971733,-0.013852470700338942,-3.659519451308313,-0.02424204171084691,-2.1854182773057644,-0.4930464242057462,-0.4436504944801636,-0.05137677428633611,0.7002596556954199,0.02604695182066623,-0.4626234114661883,-7.909498290783936e-05,-2.752721556350443,-0.017645475545882354
SAU,Saudi Arabia,2002,-0.8046671381977057,-0.723282432658693,-0.3280485871947691,0.05183148235015159,0.4873107077413628,-0.7270082363125642,-0.18249037911945745,-0.32241592052347157,0.4342533175148006,-0.05326063454551408,-0.03876207073493221,-0.04057898364856356,0.9619391092029622,0.1470953644750905,-0.046418120546809286,-0.013076742981040189,-4.313966391481142,-0.024484105899968307,0.5931326980335889,-0.16839825914087228,-0.146863604108531,-0.00901737555176427,-0.24044471135219764,0.0834079301249265,-0.15706845408633152,0.000676251059220061,-3.718246356529756,-0.019693015589347253
SAU,Saudi Arabia,2003,-0.8199720544069302,-0.7411271437379668,-0.3277728420121711,-0.4669694488488606,0.4873107077413628,-0.744886909245609,-0.18249037911945745,0.8007233024727691,0.4342533175148006,-0.43178574509089573,-0.38419627893423364,-0.04835457740605017,-0.01245176775381314,0.24793392830666222,-0.40587319695975066,-0.012199486829221673,-2.2855066050928534,-0.02188991631923409,2.2929750583730453,-0.04770592481316607,-0.03611446860351564,-0.031449302481536046,0.9861034119262471,0.16232667382908558,-0.043474277251207866,0.0015791506955248919,-4.384934696635865,-0.019936821865549726
SAU,Saudi Arabia,2004,-0.7317719644572227,-0.6382905714364547,-0.3252557356429949,-0.5826884587942533,0.4873107077413628,-0.6418546195343118,-0.18249037911945745,3.0328783657643075,0.4342533175148006,0.0932767652756713,0.09543850395180296,-0.052186663956377013,-0.22703737865176146,0.37287498722007034,0.09273674866169691,-0.011272961607791537,2.8871724169828505,-0.015176516589762658,-0.7605731653280117,-0.4304728341481955,-0.3822122080124156,-0.039435571679459616,-0.004889511802298359,0.26514430493257973,-0.4037298993487892,0.0026002232197079142,-2.3185326631844356,-0.017323962426333488
SAU,Saudi Arabia,2005,-0.6661795145741182,-0.5618132943873787,-0.2781470625996586,-0.6666497219021016,0.4873107077413628,-0.5652317917902207,-0.18249037911945745,6.167588588793659,0.4342533175148006,0.4150265422268994,0.3888660957714303,0.05117398689455266,-0.39225083240484615,0.5199413387684779,0.3982768236469856,-0.010385216121562296,10.792090412788108,-0.0028493442049538392,1.2378982973060886,0.10047359107346092,0.09834388677643718,-0.04337148650926742,-0.2231313149254892,0.392537468985326,0.09599050503782343,0.00367864192854658,2.9509010822291004,-0.010562247714867953
SAU,Saudi Arabia,2006,-0.7024430438267668,-0.604094623692422,-0.26227277378573877,-0.607617218966037,0.4873107077413628,-0.6075935904464747,-0.18249037911945745,6.910139965491018,0.4342533175148006,-0.16088126068372874,-0.1382388421280892,0.07980619043261217,-0.3038915855868051,0.6832655462132233,-0.148616836865479,-0.009669353869465134,12.59413290677933,0.016730635472214882,0.5254773483042996,0.4258289354663701,0.3923351123078055,0.06278966438333494,-0.39115973908870433,0.5424901587766765,0.40221105111550814,0.004711923396652715,11.003680205784262,0.0018536408399606027
SAU,Saudi Arabia,2007,-0.6308076373493795,-0.5205715835032266,-0.2602822010543885,-0.621216938165397,0.4873107077413628,-0.5239115901449638,-0.18249037911945745,2.6473339425005937,0.4342533175148006,0.21759143704283462,0.20673824650256925,0.07648635492543125,-0.37165924848225756,0.8516192750083408,0.21078846727801853,-0.009312410499412192,1.2026339321431758,0.04522365748534166,7.169502336722509,-0.15653256088038245,-0.13578232107921379,0.09219764174384415,-0.3012949934168839,0.7090197826948897,-0.14590060126467239,0.005545143289384123,12.839429821791954,0.021574533676432858
SAU,Saudi Arabia,2008,-0.6176934628308934,-0.5052811596860408,-0.266962938047225,-0.18880632275704673,0.4873107077413628,-0.5085920657648455,-0.18249037911945745,1.352740395240173,0.4342533175148006,0.08396243504998938,0.08375980549836776,0.05382522049380693,0.38599508873167176,1.0067800507261133,0.08389167289331813,-0.009562512430817549,-1.8231148315849153,0.08411535748783057,-0.5787902218664627,0.22618134829135603,0.20985742069774466,0.08878785711773195,-0.3702173078342366,0.8806776378292225,0.21430513771518908,0.005960603548163535,1.234853382462885,0.050272614214449556
SAU,Saudi Arabia,2009,-0.44763743487481455,-0.30700495583879883,-0.3175635700862639,-0.2902581473350367,0.4873107077413628,-0.3099385048726292,-0.18249037911945745,0.8906273435564929,0.4342533175148006,1.339837518082254,1.2306545398734199,-0.0741632832343529,0.12154235016153002,1.121847721769125,1.276495971419372,-0.010732446288297745,-2.414066099009547,0.13443184152275908,-7.254798155257006,0.0910548833214882,0.08664275516285917,0.06551273170019906,0.40034623557274096,1.0388836137307467,0.08712573032039275,0.005669500191551284,-1.847491872807576,0.08944420992716876
SAU,Saudi Arabia,2010,-0.5860194910446302,-0.4683510081234809,-0.2732219967889669,-0.1478756882612759,0.3241711544661955,-0.4715916291524728,-0.18249037911945745,0.07203580441847889,-0.2560577075772601,-0.12305309990557504,-0.10685938449229183,0.02684721820791785,0.3063197719454638,0.587367245751505,-0.1126944527375651,-0.013197157882357723,-3.909573846551016,-1.3552501523049407,-6.501514969024804,1.3610034564835876,1.2357405152728236,-0.06594355021118138,0.13138764946390255,1.1562096138610103,1.2823860887752576,0.004307768712657517,-2.4494968565254074,0.14012281153562445
SAU,Saudi Arabia,2011,-0.7002127325332929,-0.6014942003967427,-0.2751687003647276,-0.290563397712333,-0.04813555437788802,-0.604988218054376,-0.18249037911945745,0.1739054716464494,0.16020558752430875,-1.3835331220039482,-1.2592750299479794,0.014832984107724666,-0.05953803825275453,-0.8066446476442618,-1.3096716942409026,-0.017382052870816057,-2.9223388656351617,-0.34727446042316257,-4.315571837193012,-0.1182804930954461,-0.1043425878569591,0.03780377526586095,0.3193133800747877,0.611239373041357,-0.10989821406688241,0.0014389951127083236,-3.9729780077413412,-1.3602801227408858
SAU,Saudi Arabia,2012,-0.652642709602398,-0.5460301061389365,-0.2716632800408016,-0.23758483975544106,-0.04264637770503075,-0.5494185651551131,-0.18249037911945745,0.7025610119669686,0.8892172720785375,-1.2407913751577764,-1.1292429302359857,0.013943124130408763,-0.07016774535857728,-1.0555508413017154,-1.1741212536215717,-0.023738349642864327,-0.8387478655919737,1.3864604738348836,-2.1081948040945093,-1.3928856088353174,-1.2589718639521124,0.025464022094132687,-0.05277805629991792,-0.8101315307375634,-1.3095412545202865,-0.0034319667841653592,-2.96727684188722,-0.3450502333785124
SAU,Saudi Arabia,2013,-0.5716908518351637,-0.45164458364152404,-0.28826840073108057,-0.19932401230122418,0.21549242123420134,-0.4548534091910168,-0.18249037911945745,0.2762464007302014,0.03905314217670364,-0.8275491842451018,-0.7519043934436875,-0.03871162163754101,-0.1255518218715125,-0.6450286078964477,-0.781698137761315,-0.03270123036918253,-1.4299237706521717,-0.39065606180654994,7.233015284309715,-1.248544280476226,-1.128689990609249,0.024550051849678952,-0.06358887644642539,-1.0639227810928598,-1.1736889282762712,-0.010830307594928229,-0.8447123679636677,1.4011620410509376
SAU,Saudi Arabia,2014,-0.48898932674277745,-0.35521904292543205,-0.3068567006351723,-0.16980144261688335,0.2381530408954137,-0.3582443524684719,-0.18249037911945745,0.8070793901157386,0.6104909378639708,-0.4103622001382318,-0.3708659264821386,-0.10057421172403434,-0.2158438981757928,-1.3237717495291657,-0.3855289667529342,-0.04462627803421861,0.49443475329909486,1.0681403142886352,7.436799660099673,-0.8306712469155717,-0.7506266388165745,-0.029531345322876223,-0.11991660817045086,-0.6453435991784294,-0.7803918433095275,-0.021262552758671876,-1.446946191153713,-0.3887440433855741
SAU,Saudi Arabia,2015,-0.25466402298781077,-0.08200831201334467,-0.28228735567579055,-0.1077528682678494,0.23534577106634957,-0.08451364996084353,-0.18249037911945745,0.6280635891620387,0.4146880453879914,1.3542869063128233,1.2416181749108233,-0.06342690064303456,-0.26313818813999396,-2.3849796750164716,1.2902174017970187,-0.059699847628925266,0.4104539551611266,0.848887554219759,1.952728592512237,-0.4088092143246221,-0.36885624980189546,-0.09307006829639122,-0.21174711562117793,-1.3374078184485758,-0.3833403603210154,-0.03514257912850717,0.5134073705319824,1.0805509956053554
SAU,Saudi Arabia,2016,-0.2197691388319814,-0.04132274945337428,-0.10278492878305537,0.2512722842455386,0.33489597624440864,-0.04375065509501469,-0.18249037911945745,0.23389704216519633,0.03812140833070087,1.3928558416995183,1.2767955301960348,0.34300332286843976,0.23465505250994512,-3.397096425365773,1.326843240427949,-0.07781981567410957,-0.3350311759360054,0.264975776089618,0.9886462341833209,1.3756147663299232,1.2467252099327117,-0.05491627123282536,-0.259847223899766,-2.4194431119014213,1.2961380782758567,-0.0526872925199268,0.42785571542514916,0.8597203177032267
SAU,Saudi Arabia,2017,-0.31172870917072176,-0.14854267416488223,-0.31179736282033355,0.0995113415102943,0.24059406514552026,-0.15117463956339935,-0.18249037911945745,-0.08246519105681296,-0.37854859235576666,0.35696891361730154,0.3301325899875536,-0.19426911230965288,-0.24462761589792414,-5.392475666737405,0.3431441290203363,-0.09844484452448594,-0.9477110150789299,-0.38075574473942475,0.212677611823743,1.4146159099344706,1.2819701360390774,0.3625259558652216,0.24642760956819357,-3.4514237621305996,1.3328454866466135,-0.0737778274471069,-0.3315736807817917,0.2716062444345056
SAU,Saudi Arabia,2018,-0.31172870917072176,-0.14854267416488223,-0.20073680086390197,0.792899156986658,0.14101309155938294,-0.15117463956339935,-0.15639623926770835,-0.1525483015879156,-0.40902140108184104,0.17485275238478787,0.16371223753572484,0.03485187126173894,0.8650017055028683,-7.668948818486682,0.17020295067276026,-0.07684892237821732,-0.9683381348185898,-0.14609598504996887,-0.42033622019748407,0.36712070595367446,0.33348878760440176,-0.18930358073124215,-0.24102126140374097,-5.48596450681626,0.34695556996096677,-0.09778409998899293,-0.9557136681531195,-0.37877247573601536
SAU,Saudi Arabia,2019,-0.31172870917072176,-0.14854267416488223,-0.29118479736403496,0.4626446429619015,5.19472537486668,-0.15117463956339935,0.11275619212929312,-0.16870365713309243,-0.940028842899667,0.028248900685154163,0.029764167115185817,-0.23130090747047738,0.03583846214601313,7.965149880494026,0.03098497742074422,0.35117879778863975,-0.9090138336740942,-1.036315293291456,-0.9576809836296292,0.18296372869398006,0.16674876473446404,0.046025309995892966,0.8875143514339742,-7.807115937775884,0.17362923273511233,-0.07264776701231367,-0.9767266172193527,-0.14242391714868285
SAU,Saudi Arabia,2020,-0.31172870917072176,-0.14854267416488223,-0.30573680747320986,-0.14955099806246566,6.16396330612879,-0.15117463956339935,-0.10728512475023581,0.6453272612739769,-0.7852177266208609,-0.0913642328558915,-0.0795069798171744,-0.32338539999247273,-1.3333232834126851,9.272825194301895,-0.08260206570841476,-0.0342599769473951,1.360566546003095,-0.39559070422945847,-1.4424390380199625,0.034717016261008954,0.032543398646385786,-0.2273387320342476,0.04422350561984172,8.133819073479549,0.034101205862979385,0.425550329113995,-0.9162926577488815,-1.0390499539601483
SAU,Saudi Arabia,2021,-0.31172870917072176,-0.14854267416488223,-0.09123607721456742,1.129163574549752,5.605711464891194,-0.15117463956339935,-0.11982902192290501,0.6814065650106997,-0.7533298129997756,-0.19291261667978535,-0.17226368690340962,0.12988424935475554,0.8615933891123345,5.315576964242151,-0.1790344583030197,-0.0711072882715279,1.4986931658441138,-0.04208603401896806,-1.9081159330795145,-0.08623651671707631,-0.07693764300565552,-0.3219182032838555,-1.3482665447038573,9.46715894772464,-0.07973880800765717,-0.023076838472004122,1.39574011860544,-0.3937141994333847
ZAF,South Africa,1960,-0.16754131306961068,-0.4095077318910029,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4107347588674955,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.08556644364566954,0.01666134005997293,-0.0029607013444040964,0.022112890189633836,-0.04663254585881382,0.016629309279618046,-0.015719044330668345,-0.00676499756379813,-0.000525590119602156,0.26053348433618595,-0.08037375677025219,0.019415402877482297,0.0071882265116984785,0.030264072085959978,-0.0352033589511494,0.019713566082183567,-0.001496326521846818,0.0028327013676113072,0.004194118514152024
ZAF,South Africa,1961,-0.16754131306961068,-0.4095077318910029,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4107347588674955,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.04433508119163637,0.02746125366993264,-0.0029326834245820255,0.021149953779592928,-0.034153773437005736,0.02809271900735975,-0.0157453823588147,-0.006317924777235474,-0.0003923896946349479,0.3170014513495758,-0.08037375677025219,0.019415402877482297,0.0071882265116984785,0.030264072085959978,-0.0352033589511494,0.019713566082183567,-0.001496326521846818,0.0028327013676113072,0.004194118514152024
ZAF,South Africa,1962,-0.16754131306961068,-0.4095077318910029,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4107347588674955,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.0023699423614351924,0.03802507045150991,-0.002900927769351433,0.020065057080845976,-0.02137015997623244,0.039315680800910836,-0.01577231425385096,-0.005865169035261619,-0.000261226403945333,0.3627741832199689,-0.03868035061428057,0.03023606162376922,0.007217003561663242,0.029284728794763053,-0.022479676951543084,0.031202506074458965,-0.0015269823762693326,0.0032881366300962335,0.004328277555676153
ZAF,South Africa,1963,-0.16754131306961068,-0.4095077318910029,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4107347588674955,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.041384211972727965,0.0477725976118404,-0.0028582390870934924,0.018623908880081412,-0.007796811122776568,0.04970266469462528,-0.01580076436927546,-0.005399835154919745,-0.00013750652033806313,0.388715241470166,0.003755054705879153,0.04082017003240797,0.007249619618923664,0.028181347208522705,-0.009445171073664542,0.042450462628752794,-0.0015583294554419318,0.0037493611474121,0.004460384802078718
ZAF,South Africa,1964,-0.16754131306961068,-0.4095077318910029,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4107347588674955,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.0878844323019807,0.05567390822575685,-0.002794282086531379,0.01649073600636962,0.007103384657220661,0.05819082907346541,-0.01583171822624462,-0.00491834328312712,-3.1317088052090445e-05,-1.13376441420926,0.04799952345704177,0.050586420840639475,0.007293464927571417,0.026715644170064185,0.00439456961903974,0.052860579469191815,-0.0015914436503205597,0.004223399076595987,0.004584995072701461
ZAF,South Africa,1965,-0.16754131306961068,-0.4095077318910029,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4107347588674955,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.1375520389374429,0.060151865964195576,-0.0026960083635528508,0.013242694813170594,0.023784022589226878,0.06314615083406079,-0.015865938012418684,-0.004425082235478494,4.133687840348965e-05,-1.675673276542497,0.09502083095545691,0.05850290877650212,0.007359154807921581,0.024546125475943804,0.019587198062622737,0.06136764791646743,-0.0016274720472752933,0.004713897231717982,0.00469194872888525
ZAF,South Africa,1966,-0.1956633578202295,-0.44733450961672905,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.4488356511294349,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.05838901929161442,-0.20265929193116153,-0.002548295971215874,0.008391202907071025,0.04246617963251725,-0.21107817367071358,-0.01590365304339204,-0.00393722441496415,5.747049992644733e-05,-1.2288674241116055,0.1452450188792977,0.06298946805075921,0.007460091203426172,0.02124274290683356,0.03659521178571184,0.06633400571942737,-0.0016673017861415576,0.005216384704589378,0.004765125571263992
ZAF,South Africa,1967,-0.20778070966600978,-0.4594626087844218,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.46138101109824575,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.11256635757406373,-0.29620385592732024,-0.0023349321569784112,0.0014144195597162255,0.06297160810085517,-0.310771711670903,-0.015944217564831473,-0.0034896584224464113,-1.3607506843220538e-05,-0.3688737027332465,-0.052891778867385796,-0.20032651363261628,0.007611805781870625,0.016308589414462286,0.05564402662507165,-0.20850104628374908,-0.001711199776250577,0.005713367883211313,0.004781375303202655
ZAF,South Africa,1968,-0.25134028422841814,-0.4455562003444175,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.44446106104299477,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.4453468835326444,-0.21907601845918537,-0.002040090486621781,-0.008194239373128824,0.08453591409205947,-0.208842647056049,-0.015985733602166433,-0.0031398676348646294,-0.00021045616573838973,0.8124860560170717,-0.10767623504386786,-0.294050763763577,0.007830950571418752,0.009212932947306685,0.07655189658837391,-0.3084166126732131,-0.0017584143990407133,0.006169305577046042,0.004709785762373399
ZAF,South Africa,1969,-0.22163993669865326,-0.4202628733069166,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.419467625685452,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.13327226036414108,-0.07062349572427817,-0.0016504644823930419,-0.020856333618105842,0.10560350320332122,-0.05669318730832249,-0.016024645315374637,-0.0029724058651603652,-0.0005787914609970397,0.6452507475911204,-0.44418594036969217,-0.21677477441565085,0.00813378081482831,-0.0005594420144848858,0.098539425705804,-0.2062605409073373,-0.0018067365281563747,0.006525639185230873,0.004511520423436323
ZAF,South Africa,1970,-0.19062276788080115,-0.38646621836013884,-0.318579163571548,-0.5528022914105192,0.08657192109504103,-0.3884622289977811,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.19243005852392475,0.1333033843032895,-0.0011582160397085478,-0.03681231189493487,0.12361193747129334,0.1349749210915559,-0.016055323838608727,-0.0031023952701532635,-0.0011695178506733182,0.346301556880519,-0.12861417071880973,-0.06803709497176649,0.008533963521555497,-0.013437277894420778,0.12002048933042801,-0.05377222770777805,-0.0018520273832201156,0.006696233319639819,0.004140534293447828
ZAF,South Africa,1971,-0.18022365283604377,-0.38652368502227397,-0.3193231459040452,-0.5244520149406602,0.08657192109504103,-0.3874285068908429,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.34310088992811943,0.10443514630453767,-0.002363295076539613,-0.0023996295492754996,0.1347812594809727,0.11257685535541519,-0.016069678163064188,-0.003677200968238183,-0.002035044913685036,2.0229707213009434,0.20073800828039717,0.13628150031202815,0.009039549165320888,-0.029665120270048237,0.1383823588470203,0.13832274648738643,-0.001887735308541479,0.006563812468801691,0.0035455565652499723
ZAF,South Africa,1972,-0.1998160994475625,-0.390550023937758,-0.3207762247393758,-0.5525460233799073,0.08657192109504103,-0.39309864783069853,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.2388976795403021,0.05283039567982636,-0.0051971859623895665,-0.07738502964454623,0.13393390802302366,0.04620629999963523,-0.016056848351746998,-0.004875131145335158,-0.003223380085916832,0.23728836269928166,0.3530972754910426,0.1073578104314892,0.0078018191741364915,0.005333898601697111,0.1497708910358117,0.11587479781441734,-0.0019044428645663602,0.0059782550565559145,0.0026738004787702726
ZAF,South Africa,1973,-0.184084286125484,-0.3462781311576588,-0.32164557171683306,-0.5057276610296125,0.08657192109504103,-0.34791083920704696,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.4556103488536599,0.3422578194650907,-0.006552793542015497,-0.01278535264367094,0.11438302487368411,0.35080100631514427,-0.016003061996229074,-0.006899688997908524,-0.004769473389590177,2.0904923357094205,0.24772635115404074,0.05565393423730539,0.004891145571860297,-0.07092913159974795,0.14890690937732703,0.049356427988446964,-0.0018895097486237916,0.004757917650561031,0.001476913098303759
ZAF,South Africa,1974,-0.2467687697988663,-0.38964435473269804,-0.3149707500252052,-0.43130193298728003,0.08657192109504103,-0.3918728267687683,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,-0.013779344344744607,0.034012486565725905,0.010403350954485016,0.10350161030053659,0.0679409283093407,0.023290035919611592,-0.01589176251476146,-0.009967593431195989,-0.006683334081540874,0.5992711813382527,0.46686752920508906,0.34563730796625464,0.003498808549724281,-0.005228780439895128,0.12897231873050005,0.3546294999571508,-0.001826905719365696,0.002695490536417175,-8.0307126622354e-05
ZAF,South Africa,1975,-0.2109133301121722,-0.3431695150100568,-0.32004276622246325,-0.42164883023501787,0.08657192109504103,-0.34472991926220664,-0.18249037911945745,-0.6648340117342386,-1.0182738855009945,0.38463397014296036,0.35391343246422574,-0.0009130590423127395,0.09859231791963682,-0.014885378061977662,0.3547588237051219,-0.01570414701582948,-0.014288533480682953,-0.008934569720182478,-0.31404398276441015,-0.007782202434657945,0.036799878529439126,0.020914370464537525,0.11303952453388527,0.08161874514925392,0.02638912688732905,-0.0016973599279263094,-0.000429798908274018,-0.0020079414874438154
ZAF,South Africa,1976,-0.2528095144078384,-0.3807892769991634,-0.321735193570996,-0.5533706985165442,-0.0969847844125483,-0.3819557628460058,-0.18249037911945745,-0.6705220099246606,-1.0173841590942472,0.08711389082693749,0.09649813184174025,-0.004019207454441206,-0.17150550126354458,-0.7883827717039299,0.08379537185694819,-0.015420279292967447,-0.03549507243528017,-0.009433423910608653,-0.7610756507621232,0.39509578049403515,0.3573153097815762,0.009291348556855773,0.1080465857399787,-0.002833118211030412,0.3585961318383961,-0.0014789869582147656,-0.004831561942768023,-0.0042753788143102345
ZAF,South Africa,1977,-0.27117042412515385,-0.4037718660211363,-0.3231355456061254,-0.5095739063984971,0.018484329896246293,-0.40585565062773965,-0.18249037911945745,-0.6696849381484143,-1.021589332385157,-0.024221022288538736,-0.06115876354323798,-0.006477449783222033,-0.10777972327850832,-0.5699034587317621,-0.09477433394218039,-0.01502096597974795,-0.04048185577890433,-0.02145945850310812,-2.0594389669907898,0.0942416546981888,0.09940555006460326,0.006101040760222723,-0.16665326403798544,-0.791511245478176,0.08702921481110491,-0.001148582284829487,-0.026434768233720013,-0.004777823157594776
ZAF,South Africa,1978,-0.2811843679976746,-0.41390159317511477,-0.32300928435670456,-0.3185433361528683,0.17048333317383882,-0.414676326238753,-0.18249037911945745,-0.664091817110062,-1.020767168772858,-0.09622009521870993,-0.13832558140126885,-0.005388153271990125,0.23804741851128433,-0.2829589160899196,-0.1753730518006515,-0.014490595227010497,-0.03385534776563446,-0.02200205946331954,-3.9585930592787264,-0.018340891101466097,-0.058554182352762864,0.003576193706263443,-0.10184170172173779,-0.5687440366706654,-0.09193818521121133,-0.0006838060027553018,-0.03151482913056155,-0.016890406692241445
ZAF,South Africa,1979,-0.30984136068846174,-0.4431361819663723,-0.3267551732805486,-0.590949484161117,0.4044443100526097,-0.43639015920527535,-0.18249037911945745,-0.6392273039188171,-1.0036864332752955,-0.37977060954131,-0.3624496708326221,-0.013847413990455857,-0.2855501141409894,0.23474890814805813,-0.36481791003615205,-0.013821129835993694,0.0243834685983779,0.01464936650961144,-0.7546512657843394,-0.09114679446878038,-0.1358692269665083,0.004695004107936099,0.24987777600707084,-0.2761678930656462,-0.17271640521057025,-6.648687409729601e-05,-0.02476437258950103,-0.017436912641978143
ZAF,South Africa,1980,-0.35227704295774787,-0.48449059922778176,-0.32202165187317094,-0.08364590660653982,0.22534717802791504,-0.4733108034404035,-0.18249037911945745,-0.588726876225676,-0.9383101216036438,-0.843782489556519,-0.6902825480431621,-0.0020155793896973347,0.6722000398059356,-0.747826217432179,-0.6841567495637256,-0.013017410965862638,0.15235540088527508,0.16118293129292952,-0.20808288407323516,-0.37787481061345146,-0.36042382769243125,-0.003993455631622778,-0.28264101292156074,0.2517005143107319,-0.36258317782060434,0.000712729909098445,0.034563798157564,0.019478286241445052
