REF_AREA,REF_AREA_LABEL,TIME_PERIOD,Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Monetary Sector credit to private sector (% GDP),Market capitalization of listed domestic companies (% of GDP),"Stocks traded, total value (% of GDP)","Stocks traded, turnover ratio of domestic shares (%)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Portfolio equity, net inflows (BoP, current US$)"
JPN,Japan,2011,157.840353,99.62898702,100.4302955,53.35006006,69.15098025,129.6174366,-850717035.1,1.874417447,5644539996.0
JPN,Japan,2012,158.2436635,100.542485,101.6466567,55.46285383,53.35170496,96.19358054,546962692.2,1.875407291,34941063884.0
JPN,Japan,2013,161.5201948,103.5268683,104.7767587,87.1619933,116.7072678,133.8969698,10648441636.0,2.986853415,169753000000.0
JPN,Japan,2014,162.5211493,103.6499804,104.9402576,89.40166166,98.93232479,110.6604989,19752249424.0,2.816512085,32969269487.0
JPN,Japan,2015,161.7803058,102.1325114,103.3955025,110.123633,125.3456507,113.8226621,5252218412.0,3.113997056,11272390992.0
JPN,Japan,2016,162.3517033,103.2193129,104.4293659,99.03315164,104.527886,105.444196,40954181469.0,3.569582259,-44844850859.0
JPN,Japan,2017,167.6277634,105.5462841,106.7450047,126.2021994,117.1896145,92.84292652,18802251208.0,3.523747062,16471994749.0
JPN,Japan,2018,167.3471485,105.8244065,106.8906981,105.077092,125.0591989,119.0166,25289367858.0,3.178379096,-41678881716.0
JPN,Japan,2019,175.3637858,108.9317504,110.0411033,120.9667981,99.60146898,82.3379,39960544340.0,5.046593108,30895270059.0
JPN,Japan,2020,193.4868162,118.8594949,120.6474633,132.8870302,125.3508068,94.3288,62584719398.0,2.969352294,-80451873641.0
JPN,Japan,2021,193.7353073,118.2103525,120.087015,129.9860262,125.9911894,96.9267,35204421199.0,4.171919587,18637246307.0
JPN,Japan,2022,194.9457943,121.8327309,123.528055,126.4087458,137.6306888,108.8775,49278835164.0,4.037686025,-8289793061.0
JPN,Japan,2023,193.5431648,120.7539924,122.0114743,126.4087458,137.6306888,108.8775,49278835164.0,4.037686025,24251033610.0
KOR,"Korea, Rep.",1960,5.742296919,4.861944778,5.742296919,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1961,12.03513424,11.1402055,12.03513424,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1962,12.71385624,12.52254714,12.71385624,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1963,10.54580521,10.41080039,10.54580521,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1964,8.827903204,8.341219413,8.827903204,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1965,10.23334135,9.884532115,10.23334135,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1966,11.14435794,10.67535878,11.14435794,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1967,16.82095006,16.82095006,16.82095006,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1968,25.50298305,25.50298305,25.50298305,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1969,31.91892258,31.91892258,31.91892258,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1970,32.87420439,32.87420439,32.87420439,8.053128574,4.033047037,50.08049977,66000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1971,34.93775451,34.93775451,34.93775451,8.053128574,4.033047037,50.08049977,42000000.0,0.030292103,0.0
KOR,"Korea, Rep.",1972,34.28052581,34.04620756,34.28052581,8.053128574,4.033047037,50.08049977,496000000.0,0.009206228,0.0
KOR,"Korea, Rep.",1973,34.37265935,34.19173919,34.37265935,8.053128574,4.033047037,50.08049977,4000000.0,0.014412885,0.0
KOR,"Korea, Rep.",1974,36.20430108,35.28450348,36.20430108,8.053128574,4.033047037,50.08049977,2000000.0,0.071633333,0.0
KOR,"Korea, Rep.",1975,33.70025418,33.0185136,33.70025418,8.053128574,4.033047037,50.08049977,6000000.0,0.01836185,0.0
KOR,"Korea, Rep.",1976,30.76813056,30.21916975,30.76813056,8.053128574,4.033047037,50.08049977,81000000.0,0.020065226,0.0
KOR,"Korea, Rep.",1977,30.0846943,29.37054294,30.0846943,8.053128574,4.033047037,50.08049977,94000000.0,0.054621375,0.0
KOR,"Korea, Rep.",1978,32.82311316,32.12840645,32.82311316,8.053128574,4.033047037,50.08049977,89000000.0,0.053875052,0.0
KOR,"Korea, Rep.",1979,35.44698987,34.88243119,35.44698987,8.053128574,4.033047037,50.08049977,172000000.0,0.024492545,0.0
KOR,"Korea, Rep.",1980,40.37240938,39.74192639,40.37240938,5.854518324,2.853740519,48.74424096,47100000.0,0.065597958,0.0
KOR,"Korea, Rep.",1981,40.78669534,40.11115406,40.78669534,5.791944837,4.960269783,85.64083262,155100000.0,0.083637797,0.0
KOR,"Korea, Rep.",1982,44.22950568,43.72718926,44.22950568,5.62507541,3.363454915,59.79395243,120900000.0,0.234818427,0.0
KOR,"Korea, Rep.",1983,43.71064379,43.22668445,43.71064379,4.998601122,2.510398941,50.22202973,184300000.0,0.192455487,0.0
KOR,"Korea, Rep.",1984,43.25225566,42.81513348,43.25225566,6.381225019,3.864835649,60.56573208,223300000.0,0.092810285,0.0
KOR,"Korea, Rep.",1985,45.8277289,45.37718839,45.8277289,7.286375667,4.015136717,55.10471736,355300000.0,0.600022644,0.0
KOR,"Korea, Rep.",1986,45.16451783,44.67965487,45.16451783,11.91762868,9.536706591,80.021847,682500000.0,1.086221135,0.0
KOR,"Korea, Rep.",1987,45.82779639,43.0778535,45.82779639,22.32744046,17.4833225,78.30419494,838600000.0,0.367897768,0.0
KOR,"Korea, Rep.",1988,43.89380573,40.42489899,43.89380573,47.27076068,42.56662649,90.04853293,1293100000.0,0.363743332,0.0
KOR,"Korea, Rep.",1989,48.63751781,44.86269751,48.63751781,56.89479671,48.38697307,85.04639416,1389600000.0,0.295429245,0.0
KOR,"Korea, Rep.",1990,50.77399751,47.0350954,50.77399751,38.92531943,26.33205149,67.64761825,1045600000.0,0.399907054,380500000.0
KOR,"Korea, Rep.",1991,50.36289426,46.98757965,50.36289426,29.17491691,24.96415794,85.56719466,1455200000.0,0.481238237,199900000.0
KOR,"Korea, Rep.",1992,48.91633951,46.20232413,48.91633951,30.28229502,32.39585441,106.9795219,1001600000.0,0.386948984,2482100000.0
KOR,"Korea, Rep.",1993,48.75596998,45.95075913,48.75596998,35.54776143,53.61789032,150.8333807,832300000.0,0.367615496,6615000000.0
KOR,"Korea, Rep.",1994,49.33741108,46.68611578,49.33741108,41.36538178,61.86737181,149.5631592,1136600000.0,0.55866895,3614100000.0
KOR,"Korea, Rep.",1995,48.60676063,45.94380909,48.60676063,32.11451655,32.51557129,101.248827,2487100000.0,0.682779687,4218900000.0
KOR,"Korea, Rep.",1996,51.87461203,49.08531287,51.87461203,22.80058537,29.09141011,127.5906282,2782600000.0,0.811794077,5953600000.0
KOR,"Korea, Rep.",1997,56.67233946,54.20863916,56.67233946,7.350766261,29.98234208,407.8804986,3301100000.0,0.774245039,2525000000.0
KOR,"Korea, Rep.",1998,61.78033276,59.31834034,61.78033276,29.89402391,41.83588367,139.9473146,5989200000.0,1.100952133,3856200000.0
KOR,"Korea, Rep.",1999,66.84502403,64.90527565,66.84502403,61.53143529,153.7009466,249.7925587,10726300000.0,0.797404631,12072200000.0
KOR,"Korea, Rep.",2000,71.74527619,70.17100386,71.74527619,29.72378284,85.97425393,289.2439849,11509400000.0,0.840380635,13093600000.0
KOR,"Korea, Rep.",2001,103.2292227,103.2292227,103.2292227,42.71302066,68.29355633,159.8893154,6522300000.0,0.500952897,10265700000.0
KOR,"Korea, Rep.",2002,112.6511091,112.6511091,112.6511091,39.96938949,92.62369232,231.7365702,5475100000.0,0.547981953,395300000.0
KOR,"Korea, Rep.",2003,111.1159857,111.1159857,111.1159857,46.88350012,65.06390275,138.7778271,7010000000.0,0.714201495,14418500000.0
KOR,"Korea, Rep.",2004,105.8598834,105.8598834,105.8598834,54.00135866,66.29344691,122.7625537,13294400000.0,0.907188817,9468800000.0
KOR,"Korea, Rep.",2005,110.303667,110.303667,110.303667,76.80071529,128.3256033,167.0890731,13643200000.0,0.891003364,3282100000.0
KOR,"Korea, Rep.",2006,122.2181247,122.2181247,122.2181247,79.22435276,127.1601137,160.5063459,9161900000.0,1.192831209,-7949200000.0
KOR,"Korea, Rep.",2007,129.1361895,129.1361895,129.1361895,95.7353611,163.5564379,170.8422426,8826900000.0,1.861737826,-28324000000.0
KOR,"Korea, Rep.",2008,141.9498785,141.9498785,141.9498785,44.95179454,113.3560641,252.1725001,11187500000.0,1.86534635,-33412600000.0
KOR,"Korea, Rep.",2009,138.0949141,138.0949141,138.0949141,88.41612826,178.5553139,201.9488044,9021900000.0,1.843386806,24743900000.0
KOR,"Korea, Rep.",2010,130.0385948,130.0385948,130.0385948,95.47415953,142.5018,149.2569306,9497400000.0,2.467630059,23595300000.0
KOR,"Korea, Rep.",2011,132.5384724,132.5384724,132.5384724,79.48202632,154.3462458,194.1901244,9773000000.0,2.365590641,-6851400000.0
KOR,"Korea, Rep.",2012,130.7459185,130.7459185,130.7459185,92.28298317,123.991913,134.3605384,9495900000.0,2.394177296,16572500000.0
KOR,"Korea, Rep.",2013,128.4920532,128.4920532,128.4920532,90.07141884,97.0246385,107.7196737,12766600000.0,2.066038168,4383200000.0
KOR,"Korea, Rep.",2014,131.5550651,131.5550651,131.5550651,81.6954418,86.47419952,105.849479,9273600000.0,1.886070489,6753200000.0
KOR,"Korea, Rep.",2015,132.1407127,132.1407127,132.1407127,83.98138205,125.7627635,149.7507667,4104100000.0,1.615721071,-1758800000.0
KOR,"Korea, Rep.",2016,134.8257914,134.8257914,134.8257914,83.65393496,106.7461414,126.0831469,12104300000.0,1.993058753,13272300000.0
KOR,"Korea, Rep.",2017,136.4924733,136.4924733,136.4924733,109.1612416,123.9582364,112.3584772,17912900000.0,2.099066102,8676800000.0
KOR,"Korea, Rep.",2018,141.1550144,141.1550144,141.1550144,81.93683933,142.3309303,173.7081,12182600000.0,2.215195728,-6302200000.0
KOR,"Korea, Rep.",2019,151.2580524,151.2580524,151.2580524,89.91278314,116.7374336,129.8341,9634300000.0,2.133856767,773300000.0
KOR,"Korea, Rep.",2020,164.1361735,164.1361735,164.1361735,132.3464403,315.6755217,238.5221,8764900000.0,2.118356028,-15737900000.0
KOR,"Korea, Rep.",2021,170.8211546,170.8211546,170.8211546,122.009402,307.958384,252.4055,22060400000.0,3.629533363,-14956600000.0
KOR,"Korea, Rep.",2022,174.9677692,174.9677692,174.9677692,98.24310642,182.1616424,185.4193,25044700000.0,3.930841206,-5096200000.0
KOR,"Korea, Rep.",2023,176.1180805,176.1180805,176.1180805,98.24310642,182.1616424,185.4193,25044700000.0,3.930841206,11622500000.0
MEX,Mexico,1960,20.31290908,20.61349693,20.61349693,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1961,20.31290908,22.28248588,22.28248588,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1962,20.31290908,24.60526316,24.60526316,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1963,20.31290908,24.30188679,24.30188679,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1964,20.31290908,24.17928287,24.17928287,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1965,20.31290908,23.92307692,23.92307692,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1966,20.31290908,24.93421053,24.93421053,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1967,20.31290908,27.13855422,27.13855422,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1968,20.31290908,28.0599455,28.0599455,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1969,20.31290908,30.49507389,30.49507389,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1970,20.31290908,32.93018018,32.93018018,0.534090909,1.301528113,181.0298103,312107000.0,0.001932627,0.0
MEX,Mexico,1971,20.31290908,34.14489796,34.14489796,0.534090909,1.301528113,181.0298103,307000000.0,0.001932627,0.0
MEX,Mexico,1972,20.31290908,33.68318584,33.68318584,0.534090909,1.301528113,181.0298103,178384999.9,0.001932627,0.0
MEX,Mexico,1973,20.31290908,31.49927641,31.49927641,0.534090909,1.301528113,181.0298103,457000000.0,0.001932627,0.0
MEX,Mexico,1974,20.31290908,28.7,28.7,0.534090909,1.301528113,181.0298103,508755999.9,0.001932627,0.0
MEX,Mexico,1975,20.31290908,29.12818182,29.12818182,0.534090909,1.301528113,181.0298103,458411000.0,0.001932627,0.0
MEX,Mexico,1976,20.31290908,32.24726477,32.24726477,0.900131291,1.301528113,181.0298103,731451000.0,0.001932627,0.0
MEX,Mexico,1977,20.31290908,17.46349378,17.49053542,0.809544593,1.301528113,181.0298103,327101999.9,0.001932627,0.0
MEX,Mexico,1978,20.31290908,19.32819855,19.45656825,0.718957895,1.301528113,181.0298103,658162999.9,0.001932627,0.0
MEX,Mexico,1979,20.31290908,19.89569752,19.9934811,0.889751793,3.057468134,343.6315789,1332000000.0,0.001932627,0.0
MEX,Mexico,1980,20.31290908,18.28663861,18.35022219,0.631879855,1.566137813,247.8537336,2090000000.0,0.001604265,0.0
MEX,Mexico,1981,20.31290908,18.45058463,18.52790019,0.38286896,1.584925863,413.960396,3078000000.0,0.011711241,0.0
MEX,Mexico,1982,20.31290908,14.40651428,14.40651428,0.93173113,0.423666812,45.47093023,1901000000.0,0.051768498,0.0
MEX,Mexico,1983,20.31290908,11.98098415,11.98098415,1.940230645,0.599326361,30.88943894,2192000000.0,-0.023791838,0.0
MEX,Mexico,1984,20.31290908,13.45771004,13.45771004,1.986638994,0.996158328,50.14289617,1542000000.0,0.033398333,0.0
MEX,Mexico,1985,20.31290908,12.29862105,12.29862105,2.002652419,1.558381138,77.81585678,1984000000.0,0.113694943,0.0
MEX,Mexico,1986,20.31290908,12.53678596,12.53678596,4.102380108,2.978275935,72.59873188,2400000000.0,0.238951156,0.0
MEX,Mexico,1987,20.31290908,12.28873841,12.28873841,6.133823427,7.062294518,115.1369061,2634000000.0,-0.022193581,0.0
MEX,Mexico,1988,20.31290908,11.20775735,11.20775735,8.369530152,4.224448763,50.47414474,2879000000.0,0.021073712,0.0
MEX,Mexico,1989,20.31290908,15.6694471,15.6694471,12.23108448,6.118907145,50.02751108,3174000000.0,0.052817191,494000000.0
MEX,Mexico,1990,20.31290908,17.54976584,17.54976584,15.71269759,7.095636052,45.15861145,2634000000.0,0.085449079,1995000000.0
MEX,Mexico,1991,20.31290908,21.0124919,21.0124919,32.81602888,10.10683233,30.79846244,4762000000.0,0.056495495,6331000000.0
MEX,Mexico,1992,20.31290908,28.07187184,28.07187184,38.20487607,12.15874091,31.82510235,4393000000.0,0.178159451,4783000000.0
MEX,Mexico,1993,20.31290908,24.12666998,24.12666998,37.8876095,11.80689599,31.16294785,4389000000.0,-0.020748423,10716000000.0
MEX,Mexico,1994,20.31290908,29.44587841,29.44587841,23.5262928,10.32631425,43.89265378,10972500000.0,0.191106417,4083700000.0
MEX,Mexico,1995,20.31290908,22.0296952,22.0296952,23.85694539,8.994114994,37.70019525,9526290000.0,0.242836363,519200000.0
MEX,Mexico,1996,20.31290908,14.45595633,14.45595633,24.70635128,9.978504502,40.38841829,9185600000.0,0.294566309,2800600000.0
MEX,Mexico,1997,20.31290908,19.34830527,19.34830527,29.91597105,9.877750765,33.01831904,12829800000.0,0.34629625500000005,3215300000.0
MEX,Mexico,1998,17.93177764,17.02034806,17.02034806,16.45779402,5.015625282,30.4756839,12756764558.0,0.3980262010000001,-665600000.0
MEX,Mexico,1999,15.538535,14.63275134,14.63275134,24.40301564,5.533581851,22.67581159,13941043232.0,0.4497561470000001,3769200000.0
MEX,Mexico,2000,14.34778095,13.44422418,13.44422418,16.87243695,6.023803992,35.70203883,18382284821.0,0.501486093,446800000.0
MEX,Mexico,2001,12.24097723,11.03770031,11.03770031,15.86031856,6.668883483,42.04760112,30060020323.0,0.553216039,151000000.0
MEX,Mexico,2002,14.17826253,12.56041742,12.56041742,12.82169661,3.137738149,24.47209791,20160111120.0,-0.374567597,-103600000.0
MEX,Mexico,2003,14.64127546,12.78124297,12.78124297,16.00587358,3.015126507,18.8376254,18157929031.0,0.15171109,-123300000.0
MEX,Mexico,2004,14.10549326,12.21308817,12.21308817,20.91647568,5.397632795,25.80565138,25142732841.0,0.556350972,-2522205000.0
MEX,Mexico,2005,15.31359081,13.30828039,13.30828039,26.06095088,5.9381573,22.78565095,25161667683.0,0.635899688,3356656264.0
MEX,Mexico,2006,18.35189167,15.64448281,15.64448281,34.14261101,8.021528265,23.49418521,22126774744.0,0.654315001,2794304378.0
MEX,Mexico,2007,20.4394698,17.03451915,17.03451915,36.07952427,10.69713664,29.64877409,31019642670.0,0.755839161,-486360071.0
MEX,Mexico,2008,19.75537532,16.16091693,16.16091693,20.15016339,7.305782553,36.25669138,29753198466.0,0.059234839,-3491816078.0
MEX,Mexico,2009,21.61192256,17.2145203,17.2145203,37.31518746,8.220642807,22.03028677,19652158435.0,1.236233429,4155359316.0
MEX,Mexico,2010,22.32377503,17.54287689,17.54287689,41.10143455,10.05226375,24.45720899,30525248263.0,1.618872862,373087641.0
MEX,Mexico,2011,23.58483284,18.64346905,18.64346905,33.25348032,8.119458695,24.4168689,23894767260.0,0.941634038,-6565768745.0
MEX,Mexico,2012,24.92705638,19.05670295,19.05670295,41.83350482,9.535941032,22.79498472,18231587899.0,1.495868924,5770381701.0
MEX,Mexico,2013,27.85905933,21.3105243,21.3105243,39.62643208,12.33142872,31.11920018,50927449655.0,1.358380901,-2430670075.0
MEX,Mexico,2014,28.18368211,21.13265865,21.13265865,35.19550046,9.383266093,26.66041389,28438261663.0,0.409978312,4833549827.0
MEX,Mexico,2015,30.83049787,23.04949011,23.04949011,33.15380484,8.543190689,25.76835669,36249939587.0,0.904840485,3601271612.0
MEX,Mexico,2016,32.95084239,25.12259777,25.12259777,31.54099876,10.06042983,28.16134911,38899500849.0,0.707554025,9477336142.0
MEX,Mexico,2017,34.34312567,26.16035768,26.16035768,35.02250765,9.160073774,23.12815669,33114137975.0,0.255698767,10320166859.0
MEX,Mexico,2018,33.61521781,26.07599331,26.07599331,30.64963575,7.466099367,24.3595,37857187751.0,0.974712289,2421181030.0
MEX,Mexico,2019,35.5550617,27.74464568,27.74464568,31.68980165,6.489576106,20.4784,29946318915.0,0.466161327,-10079099.0
MEX,Mexico,2020,36.94024609,27.67695589,27.67695589,35.65356387,7.378517884,20.695,31523517526.0,0.449069879,186227747.0
MEX,Mexico,2021,35.15049754,26.18856705,26.18856705,35.01014437,6.877202756,19.6435,33747517100.0,-0.015726822,-3163003858.0
MEX,Mexico,2022,34.33328041,26.05912,26.05912,31.05057147,7.222012214,23.2589,39103650042.0,1.183840319,-4660923945.0
MEX,Mexico,2023,33.32820028,25.41078227,25.41078227,31.05057147,7.222012214,23.2589,39103650042.0,1.183840319,-5162478344.0
RUS,Russian Federation,1960,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1961,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1962,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1963,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1964,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1965,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1966,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1967,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1968,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1969,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1970,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1971,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1972,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1973,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1974,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1975,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1976,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1977,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1978,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1979,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1980,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1981,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1982,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1983,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1984,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1985,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1986,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1987,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1988,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1989,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1990,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1991,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1992,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1161000000.0,0.340219884,44760000.0
RUS,Russian Federation,1993,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,1210782000.0,0.234883993,44760000.0
RUS,Russian Federation,1994,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,689570000.0,0.078708647,44760000.0
RUS,Russian Federation,1995,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,2065720000.0,0.153153742,47110000.0
RUS,Russian Federation,1996,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,2579330000.0,0.235581149,2152180000.0
RUS,Russian Federation,1997,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,4864650000.0,0.786288549,1264720000.0
RUS,Russian Federation,1998,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,2761360000.0,0.44647555,713990000.0
RUS,Russian Federation,1999,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,3256530000.0,1.120490111,-257190000.0
RUS,Russian Federation,2000,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,2678030000.0,1.223991475,150200000.0
RUS,Russian Federation,2001,16.83777185,16.82323629,16.83777185,62.30225202,9.198144012,67.00353363,2847300000.0,0.828774572,542440000.0
RUS,Russian Federation,2002,17.97239278,17.96038964,17.97239278,62.30225202,13.79782088,67.00353363,3473830000.0,1.022562001,2626180000.0
RUS,Russian Federation,2003,21.24356706,21.23523892,21.24356706,62.30225202,18.52524176,67.00353363,7928630000.0,2.259558102,421840000.0
RUS,Russian Federation,2004,24.31640095,24.31111529,24.31640095,62.30225202,20.08296921,67.00353363,15402990000.0,2.331917223,255740000.0
RUS,Russian Federation,2005,25.92253952,25.91837474,25.92253952,62.30225202,19.35634923,67.00353363,15508050000.0,2.340219396,-163270000.0
RUS,Russian Federation,2006,30.94192403,30.93858044,30.94192403,62.30225202,58.85749304,67.00353363,37594770000.0,3.029819002,7234450000.0
RUS,Russian Federation,2007,37.78357772,37.78177307,37.78357772,62.30225202,98.25481898,67.00353363,55873680000.0,3.447033938,18399240000.0
RUS,Russian Federation,2008,41.55404382,41.55089436,41.55404382,62.30225202,69.54357409,67.00353363,74782910000.0,3.35145709,-15383090000.0
RUS,Russian Federation,2009,45.2609093,45.25730172,45.2609093,62.30225202,41.74471038,67.00353363,36583100000.0,3.539906362,3762720000.0
RUS,Russian Federation,2010,42.84004525,42.83637422,42.84004525,62.38344432,33.23801457,53.28018504,43167780000.0,3.450435652,-4885280000.0
RUS,Russian Federation,2011,41.69860598,41.69594437,41.69860598,38.29835553,27.08956138,70.73296229,55083630000.0,3.267512905,-9795690000.0
RUS,Russian Federation,2012,43.91396024,43.9113172,43.91396024,37.37458132,15.41079896,41.23336882,50587560000.0,2.210866391,1162400000.0
RUS,Russian Federation,2013,48.02475005,48.02242083,48.02475005,33.61686712,10.27319668,30.55964925,69218890000.0,3.773507485,-7625040000.0
RUS,Russian Federation,2014,54.83227989,54.82425028,54.83227989,18.74120462,7.766923065,41.44303006,22031340000.0,2.772000152,-12966280000.0
RUS,Russian Federation,2015,55.95202269,55.93562285,55.95202269,28.84069665,8.604194579,29.83351853,6852970000.0,1.61975494,-5538270000.0
RUS,Russian Federation,2016,53.10247383,53.10067744,53.10247383,48.72009575,10.93201001,25.73143529,32538900000.0,1.747694905,-1788020000.0
RUS,Russian Federation,2017,52.07659751,52.07385871,52.07659751,39.60266506,9.243726302,23.1447089,28557440000.0,2.334966646,-7939870000.0
RUS,Russian Federation,2018,51.24331067,51.2413187,51.24331067,34.76174126,8.879964697,25.5452,8784850000.0,1.893220012,-4163860000.0
